time,x,y,z,vx,vy,vz,psi,theta,phi,omega_x,omega_y,omega_z,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,qddot1,qddot2,qddot3,qddot4,qddot5,qddot6,qddot7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,r1,r2,r3,r4,r5,r6,r7,r8,r9
3.080000,1.076785,-1.223596,0.412412,-0.025062,0.042219,-0.054748,-0.895173,-0.254194,3.044551,0.014086,0.122008,-0.123414,-0.524878,2.500527,-0.293578,-1.350534,0.082468,2.647077,0.098457,0.107528,0.132069,-0.148357,0.176224,-0.084672,-0.081381,0.139463,0.058545,0.099731,-0.070506,0.059452,-0.096793,-0.122653,0.081324,0.004670,74.516163,-3.926246,-33.915197,0.881938,18.048006,0.000055,0.605288,-0.791883,0.080918,-0.755243,-0.603429,-0.255893,0.251466,0.093776,-0.963313
3.090000,1.076534,-1.223172,0.411863,-0.025202,0.042454,-0.055053,-0.896186,-0.253319,3.043656,0.014276,0.122688,-0.124026,-0.523797,2.501858,-0.295069,-1.348766,0.081612,2.646251,0.099860,0.108118,0.133072,-0.149064,0.176811,-0.085644,-0.082623,0.140276,0.058988,0.100282,-0.070727,0.058674,-0.097283,-0.124207,0.081313,0.004496,74.438547,-3.947569,-33.913546,0.899803,18.049898,0.000055,0.604660,-0.792514,0.079423,-0.756027,-0.602463,-0.255856,0.250618,0.094660,-0.963447
3.100000,1.076281,-1.222746,0.411311,-0.025342,0.042689,-0.055358,-0.897204,-0.252439,3.042756,0.014468,0.123369,-0.124637,-0.522710,2.503198,-0.296567,-1.346992,0.080746,2.645412,0.101271,0.108712,0.134080,-0.149773,0.177390,-0.086622,-0.083881,0.141089,0.059429,0.100834,-0.070942,0.057879,-0.097777,-0.125774,0.081300,0.004311,74.360341,-3.968854,-33.912020,0.917696,18.051771,0.000055,0.604027,-0.793145,0.077919,-0.756814,-0.601491,-0.255815,0.249766,0.095549,-0.963580
3.110000,1.076027,-1.222318,0.410756,-0.025481,0.042925,-0.055664,-0.898227,-0.251554,3.041851,0.014663,0.124051,-0.125247,-0.521617,2.504549,-0.298072,-1.345213,0.079870,2.644561,0.102690,0.109311,0.135094,-0.150485,0.177961,-0.087605,-0.085155,0.141902,0.059868,0.101387,-0.071153,0.057070,-0.098274,-0.127354,0.081285,0.004116,74.281543,-3.990096,-33.910622,0.935613,18.053625,0.000055,0.603390,-0.793777,0.076408,-0.757605,-0.600513,-0.255771,0.248909,0.096443,-0.963713
3.120000,1.075772,-1.221888,0.410198,-0.025622,0.043161,-0.055970,-0.899257,-0.250664,3.040940,0.014859,0.124734,-0.125857,-0.520517,2.505911,-0.299584,-1.343427,0.078984,2.643696,0.104117,0.109914,0.136114,-0.151198,0.178523,-0.088593,-0.086444,0.142714,0.060306,0.101940,-0.071358,0.056244,-0.098774,-0.128947,0.081267,0.003910,74.202148,-4.011296,-33.909353,0.953555,18.055459,0.000055,0.602747,-0.794410,0.074888,-0.758399,-0.599531,-0.255724,0.248047,0.097342,-0.963845
3.130000,1.075515,-1.221455,0.409636,-0.025762,0.043397,-0.056276,-0.900292,-0.249769,3.040025,0.015058,0.125417,-0.126466,-0.519412,2.507282,-0.301103,-1.341637,0.078088,2.642819,0.105552,0.110521,0.137139,-0.151914,0.179077,-0.089585,-0.087750,0.143527,0.060742,0.102494,-0.071557,0.055402,-0.099277,-0.130553,0.081248,0.003692,74.122152,-4.032451,-33.908217,0.971519,18.057273,0.000054,0.602100,-0.795044,0.073359,-0.759196,-0.598543,-0.255673,0.247180,0.098246,-0.963976
3.140000,1.075257,-1.221020,0.409072,-0.025902,0.043634,-0.056583,-0.901333,-0.248869,3.039105,0.015258,0.126101,-0.127075,-0.518301,2.508664,-0.302629,-1.339840,0.077182,2.641928,0.106996,0.111133,0.138169,-0.152631,0.179623,-0.090583,-0.089071,0.144339,0.061176,0.103048,-0.071750,0.054544,-0.099782,-0.132172,0.081227,0.003464,74.041553,-4.053559,-33.907216,0.989503,18.059066,0.000054,0.601447,-0.795678,0.071823,-0.759996,-0.597549,-0.255619,0.246308,0.099156,-0.964106
3.150000,1.074997,-1.220582,0.408505,-0.026043,0.043871,-0.056890,-0.902379,-0.247964,3.038180,0.015461,0.126785,-0.127683,-0.517183,2.510056,-0.304163,-1.338039,0.076266,2.641024,0.108447,0.111749,0.139205,-0.153351,0.180159,-0.091586,-0.090409,0.145151,0.061608,0.103603,-0.071937,0.053670,-0.100291,-0.133804,0.081203,0.003225,73.960347,-4.074618,-33.906352,1.007506,18.060839,0.000054,0.600789,-0.796312,0.070278,-0.760800,-0.596551,-0.255561,0.245431,0.100071,-0.964235
3.160000,1.074736,-1.220143,0.407934,-0.026183,0.044108,-0.057197,-0.903431,-0.247055,3.037250,0.015666,0.127470,-0.128291,-0.516060,2.511458,-0.305703,-1.336232,0.075340,2.640106,0.109907,0.112369,0.140247,-0.154072,0.180687,-0.092594,-0.091764,0.145963,0.062037,0.104158,-0.072118,0.052779,-0.100802,-0.135449,0.081178,0.002974,73.878530,-4.095626,-33.905628,1.025526,18.062589,0.000054,0.600126,-0.796947,0.068725,-0.761606,-0.595547,-0.255500,0.244549,0.100991,-0.964363
3.170000,1.074473,-1.219700,0.407361,-0.026324,0.044345,-0.057505,-0.904489,-0.246140,3.036315,0.015872,0.128156,-0.128898,-0.514930,2.512871,-0.307251,-1.334420,0.074404,2.639175,0.111375,0.112994,0.141294,-0.154795,0.181206,-0.093607,-0.093135,0.146774,0.062464,0.104713,-0.072293,0.051872,-0.101316,-0.137108,0.081150,0.002711,73.796099,-4.116581,-33.905047,1.043562,18.064317,0.000054,0.599459,-0.797583,0.067164,-0.762416,-0.594537,-0.255435,0.243662,0.101916,-0.964490
3.180000,1.074209,-1.219256,0.406784,-0.026465,0.044583,-0.057813,-0.905552,-0.245221,3.035375,0.016081,0.128842,-0.129504,-0.513793,2.514295,-0.308806,-1.332603,0.073458,2.638230,0.112851,0.113623,0.142346,-0.155520,0.181715,-0.094626,-0.094523,0.147586,0.062889,0.105269,-0.072461,0.050947,-0.101832,-0.138779,0.081120,0.002437,73.713050,-4.137481,-33.904612,1.061610,18.066022,0.000054,0.598785,-0.798219,0.065595,-0.763229,-0.593523,-0.255367,0.242771,0.102846,-0.964616
3.190000,1.073944,-1.218809,0.406205,-0.026607,0.044820,-0.058122,-0.906621,-0.244297,3.034430,0.016293,0.129528,-0.130110,-0.512651,2.515729,-0.310369,-1.330781,0.072501,2.637271,0.114335,0.114256,0.143405,-0.156246,0.182215,-0.095649,-0.095927,0.148396,0.063311,0.105824,-0.072622,0.050006,-0.102351,-0.140463,0.081088,0.002151,73.629379,-4.158323,-33.904325,1.079670,18.067704,0.000053,0.598107,-0.798855,0.064017,-0.764045,-0.592503,-0.255295,0.241874,0.103782,-0.964742
3.200000,1.073677,-1.218359,0.405622,-0.026748,0.045058,-0.058430,-0.907696,-0.243368,3.033480,0.016506,0.130215,-0.130715,-0.511502,2.517173,-0.311939,-1.328953,0.071535,2.636297,0.115827,0.114893,0.144469,-0.156974,0.182706,-0.096678,-0.097349,0.149207,0.063731,0.106380,-0.072776,0.049047,-0.102872,-0.142160,0.081054,0.001853,73.545083,-4.179106,-33.904189,1.097739,18.069362,0.000053,0.597424,-0.799492,0.062431,-0.764864,-0.591478,-0.255219,0.240972,0.104723,-0.964866
3.210000,1.073409,-1.217908,0.405036,-0.026889,0.045297,-0.058739,-0.908776,-0.242433,3.032525,0.016721,0.130903,-0.131319,-0.510347,2.518629,-0.313516,-1.327122,0.070558,2.635309,0.117327,0.115535,0.145538,-0.157703,0.183186,-0.097712,-0.098788,0.150017,0.064147,0.106935,-0.072922,0.048071,-0.103395,-0.143871,0.081018,0.001543,73.460158,-4.199826,-33.904206,1.115816,18.070996,0.000053,0.596735,-0.800129,0.060837,-0.765686,-0.590447,-0.255140,0.240066,0.105669,-0.964988
3.220000,1.073139,-1.217453,0.404447,-0.027031,0.045535,-0.059048,-0.909862,-0.241494,3.031564,0.016939,0.131591,-0.131923,-0.509185,2.520095,-0.315100,-1.325285,0.069570,2.634307,0.118835,0.116180,0.146613,-0.158433,0.183657,-0.098751,-0.100244,0.150827,0.064561,0.107490,-0.073061,0.047077,-0.103921,-0.145595,0.080979,0.001220,73.374601,-4.220483,-33.904380,1.133899,18.072605,0.000053,0.596041,-0.800766,0.059235,-0.766512,-0.589412,-0.255056,0.239154,0.106620,-0.965110
3.230000,1.072868,-1.216997,0.403855,-0.027172,0.045774,-0.059358,-0.910954,-0.240551,3.030599,0.017159,0.132279,-0.132526,-0.508017,2.521572,-0.316692,-1.323444,0.068572,2.633290,0.120351,0.116830,0.147693,-0.159165,0.184118,-0.099796,-0.101717,0.151636,0.064971,0.108045,-0.073192,0.046065,-0.104448,-0.147331,0.080939,0.000886,73.288407,-4.241073,-33.904713,1.151985,18.074189,0.000053,0.595342,-0.801403,0.057624,-0.767340,-0.588371,-0.254969,0.238237,0.107577,-0.965231
3.240000,1.072596,-1.216538,0.403260,-0.027314,0.046013,-0.059668,-0.912052,-0.239602,3.029629,0.017381,0.132968,-0.133128,-0.506842,2.523060,-0.318291,-1.321598,0.067564,2.632257,0.121876,0.117484,0.148779,-0.159898,0.184568,-0.100845,-0.103208,0.152445,0.065378,0.108600,-0.073315,0.045036,-0.104977,-0.149081,0.080896,0.000538,73.201574,-4.261594,-33.905208,1.170073,18.075746,0.000053,0.594638,-0.802041,0.056005,-0.768171,-0.587325,-0.254878,0.237316,0.108538,-0.965350
3.250000,1.072322,-1.216077,0.402662,-0.027456,0.046252,-0.059978,-0.913155,-0.238648,3.028653,0.017605,0.133657,-0.133729,-0.505660,2.524558,-0.319897,-1.319748,0.066545,2.631210,0.123408,0.118142,0.149871,-0.160633,0.185008,-0.101900,-0.104716,0.153254,0.065781,0.109154,-0.073429,0.043988,-0.105508,-0.150844,0.080851,0.000178,73.114098,-4.282043,-33.905868,1.188161,18.077277,0.000052,0.593928,-0.802678,0.054378,-0.769006,-0.586273,-0.254783,0.236389,0.109505,-0.965468
3.260000,1.072047,-1.215613,0.402060,-0.027598,0.046491,-0.060288,-0.914264,-0.237689,3.027673,0.017832,0.134346,-0.134330,-0.504472,2.526068,-0.321511,-1.317894,0.065515,2.630148,0.124949,0.118803,0.150968,-0.161368,0.185437,-0.102961,-0.106242,0.154062,0.066181,0.109708,-0.073535,0.042922,-0.106040,-0.152620,0.080804,-0.000195,73.025974,-4.302419,-33.906696,1.206246,18.078781,0.000052,0.593213,-0.803316,0.052743,-0.769843,-0.585216,-0.254683,0.235457,0.110478,-0.965585
3.270000,1.071770,-1.215147,0.401456,-0.027741,0.046731,-0.060599,-0.915379,-0.236725,3.026687,0.018061,0.135036,-0.134929,-0.503278,2.527589,-0.323132,-1.316035,0.064475,2.629070,0.126498,0.119469,0.152070,-0.162104,0.185856,-0.104027,-0.107787,0.154869,0.066577,0.110261,-0.073632,0.041838,-0.106574,-0.154410,0.080754,-0.000581,72.937200,-4.322718,-33.907695,1.224327,18.080258,0.000052,0.592492,-0.803954,0.051100,-0.770683,-0.584154,-0.254580,0.234520,0.111455,-0.965701
3.280000,1.071492,-1.214678,0.400848,-0.027883,0.046971,-0.060910,-0.916499,-0.235757,3.025697,0.018292,0.135727,-0.135528,-0.502076,2.529120,-0.324760,-1.314173,0.063424,2.627977,0.128055,0.120139,0.153179,-0.162842,0.186263,-0.105098,-0.109349,0.155676,0.066968,0.110813,-0.073720,0.040734,-0.107109,-0.156212,0.080703,-0.000980,72.847771,-4.342938,-33.908867,1.242401,18.081706,0.000052,0.591767,-0.804591,0.049448,-0.771527,-0.583087,-0.254472,0.233579,0.112438,-0.965815
3.290000,1.071212,-1.214207,0.400238,-0.028025,0.047210,-0.061221,-0.917625,-0.234783,3.024701,0.018525,0.136417,-0.136126,-0.500868,2.530663,-0.326396,-1.312306,0.062362,2.626867,0.129619,0.120812,0.154292,-0.163580,0.186659,-0.106174,-0.110929,0.156483,0.067356,0.111364,-0.073798,0.039612,-0.107645,-0.158027,0.080649,-0.001393,72.757685,-4.363076,-33.910215,1.260466,18.083125,0.000052,0.591035,-0.805229,0.047788,-0.772373,-0.582014,-0.254361,0.232632,0.113426,-0.965928
3.300000,1.070931,-1.213734,0.399624,-0.028168,0.047451,-0.061532,-0.918757,-0.233804,3.023700,0.018760,0.137108,-0.136723,-0.499653,2.532217,-0.328039,-1.310435,0.061289,2.625742,0.131192,0.121490,0.155411,-0.164318,0.187044,-0.107256,-0.112528,0.157289,0.067739,0.111914,-0.073867,0.038471,-0.108181,-0.159856,0.080593,-0.001818,72.666937,-4.383130,-33.911743,1.278521,18.084516,0.000052,0.590298,-0.805866,0.046120,-0.773222,-0.580937,-0.254245,0.231680,0.114419,-0.966040
3.310000,1.070649,-1.213258,0.399007,-0.028311,0.047691,-0.061844,-0.919895,-0.232821,3.022695,0.018998,0.137799,-0.137319,-0.498431,2.533783,-0.329690,-1.308561,0.060206,2.624601,0.132773,0.122171,0.156536,-0.165057,0.187417,-0.108343,-0.114144,0.158094,0.068117,0.112463,-0.073925,0.037311,-0.108719,-0.161698,0.080535,-0.002257,72.575523,-4.403096,-33.913453,1.296562,18.085876,0.000051,0.589556,-0.806504,0.044444,-0.774074,-0.579854,-0.254124,0.230723,0.115418,-0.966150
3.320000,1.070365,-1.212780,0.398387,-0.028453,0.047932,-0.062156,-0.921038,-0.231832,3.021684,0.019239,0.138491,-0.137914,-0.497203,2.535359,-0.331348,-1.306684,0.059112,2.623443,0.134362,0.122856,0.157666,-0.165797,0.187778,-0.109436,-0.115780,0.158899,0.068491,0.113011,-0.073973,0.036131,-0.109257,-0.163552,0.080474,-0.002710,72.483440,-4.422973,-33.915349,1.314588,18.087206,0.000051,0.588808,-0.807141,0.042759,-0.774929,-0.578766,-0.253999,0.229761,0.116422,-0.966259
3.330000,1.070080,-1.212300,0.397764,-0.028596,0.048172,-0.062468,-0.922188,-0.230839,3.020668,0.019481,0.139183,-0.138508,-0.495967,2.536947,-0.333013,-1.304802,0.058006,2.622268,0.135959,0.123545,0.158802,-0.166537,0.188128,-0.110534,-0.117434,0.159703,0.068860,0.113557,-0.074009,0.034932,-0.109795,-0.165420,0.080412,-0.003177,72.390684,-4.442757,-33.917433,1.332596,18.088505,0.000051,0.588055,-0.807778,0.041067,-0.775786,-0.577672,-0.253870,0.228794,0.117431,-0.966366
3.340000,1.069793,-1.211817,0.397138,-0.028739,0.048413,-0.062781,-0.923342,-0.229840,3.019647,0.019726,0.139875,-0.139101,-0.494725,2.538547,-0.334686,-1.302918,0.056890,2.621077,0.137564,0.124237,0.159943,-0.167278,0.188465,-0.111637,-0.119107,0.160507,0.069223,0.114102,-0.074035,0.033713,-0.110334,-0.167301,0.080346,-0.003657,72.297252,-4.462445,-33.919709,1.350584,18.089772,0.000051,0.587296,-0.808414,0.039366,-0.776647,-0.576574,-0.253737,0.227822,0.118445,-0.966472
3.350000,1.069505,-1.211331,0.396508,-0.028882,0.048654,-0.063093,-0.924503,-0.228837,3.018621,0.019973,0.140567,-0.139694,-0.493476,2.540158,-0.336366,-1.301030,0.055762,2.619869,0.139177,0.124933,0.161089,-0.168018,0.188790,-0.112746,-0.120799,0.161309,0.069581,0.114645,-0.074050,0.032474,-0.110872,-0.169194,0.080279,-0.004151,72.203140,-4.482034,-33.922179,1.368550,18.091008,0.000051,0.586532,-0.809050,0.037657,-0.777510,-0.575470,-0.253599,0.226845,0.119465,-0.966576
3.360000,1.069216,-1.210844,0.395876,-0.029026,0.048896,-0.063406,-0.925670,-0.227828,3.017589,0.020223,0.141259,-0.140285,-0.492219,2.541780,-0.338053,-1.299139,0.054624,2.618644,0.140798,0.125632,0.162241,-0.168759,0.189102,-0.113860,-0.122510,0.162111,0.069934,0.115186,-0.074052,0.031214,-0.111410,-0.171101,0.080209,-0.004659,72.108344,-4.501522,-33.924846,1.386491,18.092210,0.000050,0.585762,-0.809686,0.035940,-0.778376,-0.574361,-0.253456,0.225862,0.120490,-0.966679
3.370000,1.068925,-1.210353,0.395240,-0.029169,0.049137,-0.063719,-0.926842,-0.226815,3.016553,0.020475,0.141952,-0.140875,-0.490956,2.543414,-0.339748,-1.297245,0.053474,2.617402,0.142428,0.126335,0.163398,-0.169499,0.189401,-0.114979,-0.124240,0.162913,0.070280,0.115725,-0.074042,0.029935,-0.111947,-0.173021,0.080137,-0.005182,72.012860,-4.520905,-33.927715,1.404405,18.093379,0.000050,0.584986,-0.810321,0.034215,-0.779245,-0.573247,-0.253308,0.224875,0.121520,-0.966780
3.380000,1.068632,-1.209861,0.394601,-0.029312,0.049379,-0.064032,-0.928020,-0.225796,3.015511,0.020729,0.142644,-0.141464,-0.489686,2.545060,-0.341451,-1.295348,0.052313,2.616142,0.144065,0.127041,0.164561,-0.170239,0.189687,-0.116104,-0.125990,0.163713,0.070621,0.116262,-0.074020,0.028634,-0.112484,-0.174953,0.080063,-0.005718,71.916685,-4.540181,-33.930786,1.422289,18.094515,0.000050,0.584205,-0.810956,0.032482,-0.780116,-0.572128,-0.253156,0.223882,0.122555,-0.966880
3.390000,1.068338,-1.209366,0.393960,-0.029456,0.049620,-0.064346,-0.929204,-0.224773,3.014465,0.020986,0.143337,-0.142052,-0.488408,2.546717,-0.343161,-1.293448,0.051141,2.614864,0.145710,0.127750,0.165729,-0.170979,0.189960,-0.117234,-0.127759,0.164513,0.070955,0.116796,-0.073985,0.027313,-0.113020,-0.176898,0.079986,-0.006269,71.819815,-4.559345,-33.934065,1.440141,18.095615,0.000050,0.583417,-0.811590,0.030740,-0.780991,-0.571003,-0.252999,0.222885,0.123596,-0.966978
3.400000,1.068043,-1.208869,0.393315,-0.029599,0.049862,-0.064660,-0.930393,-0.223744,3.013413,0.021245,0.144030,-0.142638,-0.487124,2.548386,-0.344878,-1.291546,0.049957,2.613569,0.147363,0.128463,0.166902,-0.171719,0.190220,-0.118370,-0.129547,0.165312,0.071282,0.117328,-0.073936,0.025972,-0.113554,-0.178857,0.079906,-0.006835,71.722247,-4.578395,-33.937554,1.457959,18.096681,0.000050,0.582625,-0.812224,0.028991,-0.781868,-0.569874,-0.252838,0.221882,0.124642,-0.967074
3.410000,1.067746,-1.208369,0.392666,-0.029743,0.050104,-0.064973,-0.931589,-0.222711,3.012356,0.021507,0.144723,-0.143224,-0.485832,2.550067,-0.346602,-1.289641,0.048762,2.612255,0.149024,0.129179,0.168081,-0.172457,0.190466,-0.119511,-0.131356,0.166111,0.071603,0.117857,-0.073874,0.024609,-0.114087,-0.180827,0.079824,-0.007414,71.623976,-4.597328,-33.941256,1.475740,18.097711,0.000050,0.581826,-0.812857,0.027233,-0.782747,-0.568739,-0.252671,0.220874,0.125694,-0.967169
3.420000,1.067448,-1.207866,0.392015,-0.029887,0.050346,-0.065288,-0.932790,-0.221672,3.011294,0.021771,0.145416,-0.143809,-0.484533,2.551760,-0.348334,-1.287734,0.047555,2.610923,0.150693,0.129898,0.169265,-0.173195,0.190699,-0.120657,-0.133184,0.166908,0.071917,0.118384,-0.073797,0.023224,-0.114617,-0.182811,0.079740,-0.008008,71.524999,-4.616140,-33.945174,1.493481,18.098705,0.000049,0.581022,-0.813489,0.025468,-0.783629,-0.567600,-0.252500,0.219861,0.126751,-0.967262
3.430000,1.067149,-1.207362,0.391361,-0.030031,0.050589,-0.065602,-0.933997,-0.220629,3.010227,0.022038,0.146109,-0.144392,-0.483227,2.553464,-0.350074,-1.285825,0.046337,2.609573,0.152370,0.130621,0.170454,-0.173932,0.190917,-0.121808,-0.135032,0.167704,0.072223,0.118907,-0.073706,0.021818,-0.115146,-0.184807,0.079653,-0.008617,71.425312,-4.634828,-33.949311,1.511180,18.099662,0.000049,0.580212,-0.814121,0.023694,-0.784514,-0.566455,-0.252323,0.218843,0.127813,-0.967353
3.440000,1.066848,-1.206855,0.390703,-0.030175,0.050831,-0.065916,-0.935209,-0.219580,3.009155,0.022307,0.146802,-0.144974,-0.481913,2.555181,-0.351820,-1.283914,0.045108,2.608204,0.154055,0.131346,0.171648,-0.174668,0.191121,-0.122965,-0.136900,0.168500,0.072522,0.119427,-0.073599,0.020391,-0.115672,-0.186816,0.079564,-0.009241,71.324912,-4.653388,-33.953672,1.528833,18.100581,0.000049,0.579396,-0.814752,0.021912,-0.785401,-0.565305,-0.252142,0.217820,0.128880,-0.967442
3.450000,1.066545,-1.206345,0.390042,-0.030319,0.051074,-0.066231,-0.936428,-0.218527,3.008078,0.022578,0.147495,-0.145555,-0.480592,2.556909,-0.353574,-1.282001,0.043866,2.606816,0.155748,0.132074,0.172847,-0.175403,0.191310,-0.124127,-0.138788,0.169295,0.072813,0.119944,-0.073477,0.018941,-0.116195,-0.188837,0.079472,-0.009879,71.223795,-4.671817,-33.958258,1.546440,18.101462,0.000049,0.578574,-0.815382,0.020122,-0.786291,-0.564150,-0.251955,0.216792,0.129953,-0.967530
3.460000,1.066241,-1.205833,0.389378,-0.030463,0.051317,-0.066546,-0.937652,-0.217468,3.006996,0.022852,0.148188,-0.146134,-0.479264,2.558650,-0.355336,-1.280086,0.042613,2.605409,0.157449,0.132805,0.174052,-0.176136,0.191485,-0.125294,-0.140697,0.170089,0.073096,0.120457,-0.073340,0.017470,-0.116715,-0.190870,0.079378,-0.010531,71.121957,-4.690112,-33.963073,1.563996,18.102305,0.000048,0.577746,-0.816011,0.018325,-0.787183,-0.562990,-0.251763,0.215758,0.131030,-0.967615
3.470000,1.065936,-1.205319,0.388711,-0.030607,0.051559,-0.066860,-0.938882,-0.216405,3.005908,0.023129,0.148882,-0.146713,-0.477929,2.560402,-0.357104,-1.278170,0.041349,2.603983,0.159158,0.133539,0.175262,-0.176868,0.191644,-0.126466,-0.142626,0.170881,0.073371,0.120966,-0.073185,0.015976,-0.117232,-0.192916,0.079280,-0.011199,71.019395,-4.708268,-33.968120,1.581499,18.103108,0.000048,0.576913,-0.816639,0.016519,-0.788078,-0.561825,-0.251566,0.214720,0.132114,-0.967699
3.480000,1.065629,-1.204802,0.388041,-0.030751,0.051802,-0.067176,-0.940118,-0.215336,3.004815,0.023408,0.149575,-0.147290,-0.476586,2.562167,-0.358880,-1.276252,0.040072,2.602537,0.160875,0.134275,0.176476,-0.177598,0.191789,-0.127644,-0.144576,0.171673,0.073637,0.121472,-0.073014,0.014460,-0.117745,-0.194975,0.079181,-0.011881,70.916105,-4.726283,-33.973403,1.598946,18.103871,0.000048,0.576073,-0.817266,0.014705,-0.788975,-0.560655,-0.251364,0.213676,0.133202,-0.967781
3.490000,1.065321,-1.204283,0.387368,-0.030896,0.052045,-0.067491,-0.941360,-0.214263,3.003717,0.023689,0.150268,-0.147866,-0.475236,2.563944,-0.360664,-1.274333,0.038784,2.601072,0.162599,0.135014,0.177696,-0.178327,0.191918,-0.128826,-0.146546,0.172464,0.073894,0.121972,-0.072825,0.012921,-0.118253,-0.197045,0.079078,-0.012577,70.812083,-4.744152,-33.978925,1.616335,18.104593,0.000048,0.575228,-0.817892,0.012883,-0.789875,-0.559480,-0.251157,0.212627,0.134296,-0.967861
3.500000,1.065011,-1.203761,0.386691,-0.031040,0.052289,-0.067806,-0.942608,-0.213184,3.002614,0.023974,0.150960,-0.148440,-0.473878,2.565733,-0.362454,-1.272412,0.037484,2.599586,0.164332,0.135755,0.178921,-0.179053,0.192032,-0.130014,-0.148538,0.173254,0.074142,0.122469,-0.072619,0.011359,-0.118757,-0.199127,0.078973,-0.013289,70.707326,-4.761872,-33.984689,1.633662,18.105275,0.000048,0.574376,-0.818517,0.011054,-0.790777,-0.558300,-0.250944,0.211573,0.135395,-0.967939
3.510000,1.064700,-1.203237,0.386012,-0.031184,0.052532,-0.068122,-0.943861,-0.212100,3.001506,0.024260,0.151653,-0.149013,-0.472513,2.567535,-0.364252,-1.270491,0.036172,2.598081,0.166072,0.136499,0.180150,-0.179777,0.192130,-0.131207,-0.150550,0.174042,0.074380,0.122960,-0.072394,0.009775,-0.119256,-0.201222,0.078865,-0.014015,70.601829,-4.779438,-33.990698,1.650925,18.105914,0.000047,0.573519,-0.819141,0.009216,-0.791682,-0.557115,-0.250725,0.210514,0.136500,-0.968014
3.520000,1.064388,-1.202710,0.385329,-0.031329,0.052775,-0.068437,-0.945120,-0.211012,3.000393,0.024550,0.152346,-0.149585,-0.471141,2.569348,-0.366057,-1.268569,0.034848,2.596555,0.167821,0.137245,0.181385,-0.180498,0.192211,-0.132404,-0.152583,0.174830,0.074608,0.123447,-0.072150,0.008167,-0.119749,-0.203328,0.078754,-0.014756,70.495591,-4.796848,-33.996955,1.668121,18.106511,0.000047,0.572655,-0.819763,0.007370,-0.792589,-0.555925,-0.250502,0.209449,0.137609,-0.968088
3.530000,1.064074,-1.202181,0.384643,-0.031473,0.053019,-0.068753,-0.946385,-0.209918,2.999275,0.024842,0.153038,-0.150155,-0.469761,2.571175,-0.367869,-1.266646,0.033512,2.595009,0.169577,0.137994,0.182624,-0.181217,0.192277,-0.133606,-0.154638,0.175616,0.074827,0.123928,-0.071886,0.006536,-0.120237,-0.205446,0.078640,-0.015511,70.388606,-4.814096,-34.003465,1.685247,18.107065,0.000047,0.571786,-0.820384,0.005517,-0.793498,-0.554730,-0.250272,0.208380,0.138724,-0.968160
3.540000,1.063758,-1.201650,0.383954,-0.031618,0.053262,-0.069069,-0.947656,-0.208819,2.998151,0.025136,0.153730,-0.150724,-0.468374,2.573013,-0.369688,-1.264723,0.032164,2.593442,0.171341,0.138744,0.183868,-0.181933,0.192325,-0.134814,-0.156713,0.176402,0.075035,0.124403,-0.071602,0.004881,-0.120718,-0.207576,0.078523,-0.016281,70.280872,-4.831180,-34.010229,1.702299,18.107575,0.000047,0.570910,-0.821004,0.003655,-0.794409,-0.553530,-0.250037,0.207305,0.139845,-0.968229
3.550000,1.063441,-1.201116,0.383262,-0.031763,0.053506,-0.069385,-0.948933,-0.207715,2.997022,0.025433,0.154422,-0.151291,-0.466979,2.574865,-0.371515,-1.262799,0.030803,2.591853,0.173113,0.139496,0.185117,-0.182646,0.192358,-0.136026,-0.158811,0.177186,0.075232,0.124873,-0.071298,0.003202,-0.121193,-0.209717,0.078403,-0.017065,70.172384,-4.848095,-34.017252,1.719275,18.108041,0.000047,0.570028,-0.821623,0.001786,-0.795323,-0.552325,-0.249796,0.206225,0.140970,-0.968297
3.560000,1.063123,-1.200580,0.382566,-0.031907,0.053750,-0.069701,-0.950216,-0.206607,2.995888,0.025733,0.155114,-0.151857,-0.465576,2.576728,-0.373349,-1.260875,0.029431,2.590244,0.174892,0.140250,0.186370,-0.183356,0.192373,-0.137242,-0.160929,0.177968,0.075418,0.125337,-0.070973,0.001500,-0.121660,-0.211870,0.078281,-0.017864,70.063140,-4.864836,-34.024537,1.736172,18.108461,0.000046,0.569141,-0.822240,-0.000091,-0.796239,-0.551115,-0.249550,0.205140,0.142101,-0.968362
3.570000,1.062803,-1.200041,0.381868,-0.032052,0.053994,-0.070017,-0.951504,-0.205493,2.994749,0.026035,0.155805,-0.152422,-0.464166,2.578605,-0.375189,-1.258952,0.028046,2.588613,0.176680,0.141006,0.187628,-0.184062,0.192370,-0.138463,-0.163070,0.178750,0.075593,0.125794,-0.070626,-0.000227,-0.122119,-0.214033,0.078155,-0.018677,69.953135,-4.881400,-34.032086,1.752987,18.108836,0.000046,0.568247,-0.822856,-0.001976,-0.797157,-0.549901,-0.249298,0.204050,0.143238,-0.968425
